2002-09,1.4200798e-06
2002-10,4.7728325e-05
2002-11,0.00016481067
2002-12,0.000113300805
2003-01,0.00013647614
2003-02,0.0010410532
2003-03,0.0029531817
2003-04,0.00020638548
2003-05,8.804274e-06
2003-06,1.4295944e-06
2003-07,3.1958245e-07
2003-08,1.3138325e-07
2003-09,6.3370074e-08
2003-10,1.8255246e-08
2003-11,3.176694e-09
2003-12,1.4979554e-10
2004-01,3.32501e-16
2004-02,5.4104023e-16
2004-03,7.3197885e-15
2004-04,1.2129775e-13
2004-05,3.953031e-12
2004-06,7.842506e-12
2004-07,1.1467086e-12
2004-08,2.1896257e-13
2004-09,6.512209e-14
2004-10,9.090913e-15
2004-11,7.1721313e-16
2004-12,1.3060475e-16
2005-01,4.704978e-17
2005-02,2.1564319e-16
2005-03,1.6860379e-14
2005-04,7.234546e-13
2005-05,1.8777766e-12
2005-06,1.2727331e-12
2005-07,3.9358326e-12
2005-08,8.65731e-10
2005-09,4.0226682e-06
2005-10,8.318784e-06
2005-11,2.7541345e-08
2005-12,3.140262e-11
2006-01,2.2439209e-13
2006-02,1.8492666e-13
2006-03,1.3193929e-12
2006-04,3.9823738e-11
2006-05,1.7482053e-08
2006-06,3.4046677e-06
2006-07,2.9578636e-05
2006-08,1.3428347e-05
2006-09,4.1209592e-08
2006-10,8.9604895e-12
2006-11,1.5153784e-14
2006-12,2.341258e-16
2007-01,2.335931e-17
2007-02,2.0757505e-17
2007-03,3.298919e-17
2007-04,6.867906e-18
2007-05,7.3898584e-19
2007-06,1.1624194e-18
2007-07,1.1797889e-17
2007-08,3.5798945e-15
2007-09,8.2627096e-13
2007-10,4.305285e-10
2007-11,2.5465858e-06
2007-12,0.008465649
2008-01,0.8333794
2008-02,0.99940926
2008-03,0.9999977
2008-04,1.0
2008-05,1.0
2008-06,1.0
2008-07,1.0
2008-08,1.0
2008-09,1.0
2008-10,1.0
2008-11,1.0
2008-12,1.0
2009-01,1.0
2009-02,1.0
2009-03,1.0
2009-04,1.0
2009-05,0.99994016
2009-06,0.92685205
2009-07,0.007972473
2009-08,4.770594e-05
2009-09,1.2737565e-06
2009-10,7.225407e-07
2009-11,3.4163638e-06
2009-12,1.1584828e-05
2010-01,1.1571842e-05
2010-02,4.5486768e-06
2010-03,1.0396685e-06
2010-04,1.8318593e-07
2010-05,3.528839e-08
2010-06,9.71971e-09
2010-07,6.8821655e-09
2010-08,5.055742e-09
2010-09,2.3494617e-09
2010-10,9.512259e-10
2010-11,2.6493605e-10
2010-12,2.386154e-10
2011-01,1.1803115e-09
2011-02,1.913827e-08
2011-03,5.955958e-07
2011-04,1.2061412e-06
2011-05,5.277623e-07
2011-06,9.647531e-07
2011-07,1.46803595e-05
2011-08,0.0013606073
2011-09,0.0036257212
2011-10,0.00056324754
2011-11,2.0461526e-05
2011-12,1.2756736e-06
2012-01,1.18073245e-07
2012-02,1.538651e-08
2012-03,2.9147535e-09
2012-04,9.700001e-10
2012-05,9.701906e-10
2012-06,6.3476375e-09
2012-07,2.554836e-08
2012-08,2.7709746e-08
2012-09,1.3497699e-08
2012-10,3.940436e-09
2012-11,8.9064167e-10
2012-12,4.6201565e-10
2013-01,9.829454e-11
2013-02,1.6201353e-11
2013-03,4.4496017e-12
2013-04,2.427596e-12
2013-05,6.600309e-13
2013-06,3.3759467e-13
2013-07,4.607916e-13
2013-08,2.7360078e-12
2013-09,2.8434805e-11
2013-10,7.103182e-11
2013-11,5.1359996e-11
2013-12,5.221688e-11
2014-01,1.762076e-10
2014-02,1.4455935e-09
2014-03,7.3619844e-09
2014-04,1.3490595e-08
2014-05,3.8054534e-08
2014-06,5.7184284e-08
2014-07,6.337285e-08
2014-08,9.8942486e-08
2014-09,5.0613073e-07
2014-10,4.6939394e-06
2014-11,1.4592452e-05
2014-12,1.2113135e-06
2015-01,1.25122455e-08
2015-02,3.3398362e-10
2015-03,9.5691566e-11
2015-04,1.6752418e-10
2015-05,2.1125857e-09
2015-06,2.2396593e-08
2015-07,2.526503e-07
2015-08,8.075094e-07
2015-09,1.0887054e-06
2015-10,5.047102e-08
2015-11,6.4409333e-10
2015-12,9.354907e-11
2016-01,8.817694e-10
2016-02,6.968382e-08
2016-03,1.6132174e-06
2016-04,2.2068882e-06
2016-05,3.5112092e-07
2016-06,9.7936486e-08
2016-07,4.499735e-08
2016-08,2.318611e-09
2016-09,4.193608e-11
2016-10,1.5940222e-12
2016-11,7.5512404e-14
2016-12,5.0283374e-15
2017-01,1.0083622e-15
2017-02,9.350048e-16
2017-03,2.6783536e-16
2017-04,1.8735968e-17
2017-05,9.715972e-19
2017-06,1.0211926e-19
2017-07,2.938528e-20
2017-08,1.2842181e-20
2017-09,4.4007632e-21
2017-10,5.388882e-22
2017-11,2.054687e-22
2017-12,1.5561329e-22
2018-01,6.9244746e-23
2018-02,4.810314e-23
2018-03,1.4270239e-22
2018-04,1.7918642e-21
2018-05,2.735668e-20
2018-06,8.0298816e-19
2018-07,3.23547e-17
2018-08,1.3496106e-15
2018-09,3.9547694e-14
2018-10,2.0441082e-12
2018-11,1.0751445e-10
2018-12,1.9155141e-08
2019-01,9.815619e-07
2019-02,3.69149e-07
2019-03,1.3017528e-08
2019-04,1.1218895e-09
2019-05,8.599479e-10
2019-06,3.827121e-09
2019-07,2.764587e-08
2019-08,0.00010871037
