,United States,United States OECD,Australia,Austria,Belgium,Czech Republic,Denmark,Finland,France,Germany,Greece,Hungary,Ireland,Italy,Japan,Korea,Luxembourg,Mexico,Netherlands,New Zealand,Poland,Portugal,Slovak Republic,Spain,Sweden,Switzerland,Turkey,United Kingdom,Brazil,China (People's Republic of),Estonia,Indonesia,Slovenia,South Africa,OECD + Major Six NME,Major Five Asia,OECD - Europe,G7,OECD - Total,Euro area (19 countries),Israel,Russia
1992-12,0,100.1073,98.69589,100.1959,99.56426,100,99.4758,96.81459,99.77715,97.66148,99.84237,100,99.64326,99.19112,99.08685,100,100,100,99.81899,99.73481,100,100.6899,100,98.26579,100,96.39895,100,98.48151,100,103.4409,87.92725,100,100,98.37176,98.98974,100.6249,98.92517,99.4057,99.45536,98.48256,100,100
1993-01,0,100.2374,99.04825,100.0536,99.40098,100,99.40753,96.46735,99.72744,97.54826,99.89442,100,99.58527,99.11878,99.12341,100,100,100,99.80884,99.76755,100,100.4628,100,98.33015,100,96.42323,100,98.88394,100,103.4784,88.09228,100,100,98.02861,99.0461,100.6618,98.92359,99.47765,99.51928,98.39911,100,100
1993-02,0,100.1239,99.28442,99.92535,99.2487,100,99.34875,95.6783,99.76112,97.57855,99.98818,98.27966,99.39288,98.99178,99.29943,100,100,100,99.74478,99.82926,100,100.1926,100,98.33913,100,96.55656,100,99.01379,100,103.5107,88.1758,100,100,97.62093,99.03139,100.7875,98.91348,99.46661,99.506,98.3605,100,100
1993-03,0,99.94064,99.51633,99.79745,99.14825,100,99.30661,95.15773,99.83784,97.62909,100.0481,98.34438,99.45296,98.8409,99.52287,100,100,100,99.59589,99.96293,100,99.92531,100,98.40414,100,96.85518,100,99.03755,100,103.5518,88.08617,100,100,97.40401,98.99987,100.9471,98.90929,99.42332,99.47084,98.34142,100,100
1993-04,0,99.71383,99.51575,99.71182,99.02763,100,99.37824,95.13758,99.85874,97.70863,100.0614,98.3886,99.77994,98.82727,99.6697,100,100,100,99.47105,100.2114,100,99.70639,100,98.59008,100,97.21832,100,99.05583,100,103.6315,87.78863,100,100,97.57324,98.95965,101.0705,98.94754,99.35237,99.41769,98.37748,100,100
1993-05,0,99.4241,99.28046,99.77667,98.94167,100,99.57986,95.51553,99.66492,97.68626,100.0645,98.39885,100.0542,99.00224,99.6353,100,100,100,99.36818,100.5283,100,99.47585,100,98.62968,100,97.52254,100,99.14576,100,103.792,87.63001,100,100,97.93388,98.87028,101.1043,98.96389,99.21368,99.30115,98.34506,100,100
1993-06,0,99.1988,98.93501,99.89968,98.85842,100,99.75568,95.87518,99.49752,97.58604,100.1016,98.43331,100.33,99.08323,99.46245,100,100,100,99.36955,100.8635,100,99.28746,100,98.43834,100,97.69174,100,99.16077,100,104.0442,87.66216,100,100,98.23689,98.76924,101.0802,98.92365,99.06266,99.16508,98.24422,100,100
1993-07,0,98.98946,98.86633,99.95813,98.7452,100,99.82197,96.23749,99.37984,97.5414,100.2494,98.41048,100.5804,99.17934,99.19252,100,100,100,99.46255,101.1798,100,99.19103,100,98.30819,100,97.82585,100,99.31886,100,104.3182,87.96845,100,100,98.32334,98.68768,101.0006,98.93495,98.92798,99.05167,98.21115,100,100
1993-08,0,98.9358,98.97187,99.91069,98.70748,100,99.80434,96.70116,99.37497,97.60613,100.5065,98.50208,100.7828,99.20063,98.85514,100,100,100,99.65582,101.4509,100,99.21186,100,98.19094,100,98.07814,100,99.52587,100,104.5069,88.79971,100,100,98.32652,98.66818,100.8473,99.00085,98.8718,99.01479,98.26022,100,100
1993-09,0,99.05518,99.12735,99.85648,98.69827,100,99.8102,97.08034,99.47795,97.62901,100.8571,98.61121,100.9149,99.16978,98.55484,100,100,100,99.80405,101.6345,100,99.23827,100,98.21738,100,98.56757,100,99.54834,100,104.4869,90.53654,100,100,98.45916,98.69796,100.6451,99.06004,98.88629,99.04744,98.33694,100,100
1993-10,0,99.33102,99.57989,99.965,98.65336,100,99.85263,97.57037,99.57561,97.51216,101.2156,98.73321,101.0479,99.20086,98.44205,100,100,100,99.86136,101.6901,100,99.19802,100,98.17873,100,99.17299,100,99.35223,100,104.1884,93.19405,100,100,98.88402,98.77412,100.4673,99.06262,98.97709,99.14992,98.34863,100,100
1993-11,0,99.66261,100.0943,100.2955,98.62582,100,100.0189,98.36861,99.64413,97.4604,101.4533,98.89684,101.0341,99.15632,98.64697,100,100,100,99.93301,101.6835,100,99.21773,100,98.12312,100,99.73148,100,99.14671,100,103.6151,94.92017,100,100,99.45495,98.89884,100.3998,99.06883,99.15073,99.3263,98.34689,100,100
1993-12,0,100.1438,100.5979,100.8059,98.71956,100,100.2342,99.18445,99.75672,97.45168,101.5175,99.08414,101.1125,99.32962,99.02584,100,100,100,99.93588,101.6916,100,99.33801,100,98.17363,100,100.1208,100,99.0178,100,102.8473,95.72064,100,100,99.96551,99.1117,100.3774,99.14555,99.4547,99.61653,98.43616,100,100
1994-01,0,100.5582,101.1645,101.3746,98.96362,100,100.5025,100.3234,99.86465,97.51,101.4789,99.3098,101.348,99.6231,99.4142,100,100,100,99.98537,101.7674,100,99.40099,100,98.27245,100,100.3889,100,99.01819,100,102.0248,96.00163,100,100,100.2514,99.32268,100.3421,99.28583,99.75798,99.91219,98.59607,100,100
1994-02,0,100.7062,101.6113,101.7597,99.20456,100,100.7686,101.8714,99.8952,97.7141,101.4028,99.57628,101.4711,99.93546,99.70596,100,100,100,100.0868,101.8917,100,99.56838,100,98.40285,100,100.5916,100,98.83289,100,101.2654,96.03797,100,100,100.3533,99.42246,100.2397,99.4303,99.9229,100.0899,98.81142,100,100
1994-03,0,100.6956,101.9289,101.9701,99.44723,100,100.8626,102.9321,99.8992,98.12216,101.2956,99.88275,101.4138,100.1742,99.9231,100,100,100,100.2271,102.0354,100,99.72456,100,98.5034,100,100.7531,100,98.49021,100,100.638,95.8602,100,100,100.3153,99.45821,100.1403,99.57014,100.0036,100.1865,99.07179,100,100
1994-04,0,100.6663,102.0345,102.1148,99.68347,100,101.0094,103.4673,100.0205,98.58469,101.1264,100.0759,101.2858,100.4871,100.1072,100,100,100,100.379,102.1735,100,99.72705,100,98.64896,100,100.8899,100,98.21615,100,100.1476,95.48691,100,100,100.167,99.50262,100.0715,99.75333,100.0929,100.2819,99.39548,100,100
1994-05,0,100.6049,102.0529,102.3105,99.90006,100,101.1145,103.613,100.2364,99.06786,101.0073,100.1636,101.3323,100.7514,100.2853,100,100,100,100.4904,102.2803,100,99.71467,100,98.85935,100,100.9981,100,98.24781,100,99.77112,95.37125,100,100,100.046,99.56608,100.0417,99.99104,100.1972,100.3879,99.7485,100,100
1994-06,0,100.5003,102.011,102.5363,100.0375,100,101.2562,103.5201,100.4019,99.49717,100.8939,100.0713,101.4222,100.9751,100.4694,100,100,100,100.5319,102.3125,100,99.6755,100,99.14841,100,101.0641,100,98.57813,97.88364,99.50507,95.49776,100,100,100.1351,99.63486,100.057,100.2398,100.297,100.487,100.0599,100,100
1994-07,0,100.4289,101.8198,102.6734,100.1631,100,101.368,103.2092,100.4992,99.80154,100.8238,99.94804,101.5106,101.049,100.6612,100,100,100,100.5853,102.2252,100,99.66825,100,99.49531,100,101.1051,100,98.95731,98.60729,99.37309,95.73312,100,100,100.5737,99.74335,100.1273,100.4309,100.3867,100.5745,100.2872,100,100
1994-08,0,100.4742,101.5155,102.6314,100.3756,100,101.4256,102.6636,100.5784,99.99432,100.7732,99.60561,101.5814,101.1184,100.8515,100,100,100,100.6734,102.0613,100,99.74535,100,99.89291,100,101.1295,100,99.24065,99.23498,99.39642,95.90121,100,100,101.1575,99.87572,100.255,100.5765,100.5013,100.6802,100.4843,100,100
1994-09,0,100.5437,101.1514,102.446,100.624,100,101.4132,102.516,100.659,100.158,100.6896,99.26152,101.6907,101.22,101.0114,100,100,100,100.741,101.8597,100,99.79763,100,100.1566,100,101.1237,100,99.37333,99.62094,99.57831,95.78291,100,100,101.6158,99.98993,100.423,100.6858,100.6022,100.7673,100.6533,100,100
1994-10,0,100.6363,100.8033,102.2036,100.7451,100,101.3044,103.0892,100.6669,100.3196,100.5246,98.96825,101.8301,101.2467,101.0854,100,100,100,100.7673,101.6406,100,99.86039,100,100.2533,100,101.0549,100,99.4213,99.87617,99.9176,95.38469,100,100,101.7432,100.0782,100.5964,100.7425,100.6738,100.8226,100.7475,100,100
1994-11,0,100.7488,100.5346,101.8744,100.7169,100,101.2103,104.1661,100.6533,100.3208,100.363,98.64732,101.883,101.2706,101.0144,100,100,100,100.7806,101.4281,100,99.8753,100,100.3237,100,100.8538,100,99.37251,100.0701,100.3745,95.19128,100,100,101.6568,100.1337,100.7233,100.7344,100.6979,100.8358,100.7607,100,100
1994-12,0,100.9224,100.2452,101.5547,100.6349,100,101.1779,104.7937,100.6375,100.2179,100.2388,98.34071,101.9781,101.3804,100.8455,100,100,100,100.7725,101.2532,100,99.883,100,100.2864,100,100.4607,100,99.18806,100.2024,100.9004,95.22024,100,100,101.5005,100.1782,100.8148,100.6751,100.7154,100.8346,100.7335,100,100
1995-01,0,101.0032,99.94074,101.3269,100.6011,99.97847,101.1687,104.8415,100.5749,100.1612,100.1864,98.06248,102.1412,101.5046,100.619,100,100,100,100.8148,101.1509,100,99.8806,100,100.1186,100,100.0041,100,99.23158,100.2387,101.4611,95.45042,100,100,101.3626,100.1932,100.8834,100.6431,100.7012,100.8015,100.6996,100,100
1995-02,0,100.8724,99.82191,101.1087,100.5548,99.9582,101.1677,104.3736,100.4927,100.1412,100.1444,97.80388,102.1993,101.4378,100.3547,100,100,100,100.8907,101.1197,100,99.8719,100,99.89279,100,99.65533,100,99.26262,100.0897,101.9905,96.06189,100,100,101.2645,100.1235,100.9474,100.5798,100.5752,100.6755,100.6138,100,100
1995-03,0,100.6549,100.0906,100.8812,100.5163,99.9488,101.1161,103.9777,100.4482,100.215,100.109,97.42607,102.0945,101.1922,100.0952,100,100,100,100.8878,101.1788,100,99.78862,100,99.71133,100,99.54668,100,99.20369,99.74183,102.4211,97.33997,100,100,101.2136,100.0119,100.9732,100.5078,100.4053,100.522,100.5252,100,100
1995-04,0,100.5605,100.3705,100.6725,100.5067,99.95702,100.9889,103.7267,100.535,100.1864,100.1116,97.17014,101.875,101.0981,99.89484,100,100,100,100.8282,101.3546,100,99.7196,100,99.59476,100,99.58218,100,99.12576,99.37612,102.7078,99.299,100,100,101.2179,99.94541,100.9743,100.4639,100.3103,100.4373,100.4835,100,100
1995-05,0,100.5481,100.3356,100.5499,100.4621,99.99491,100.8857,103.5749,100.7476,100.0929,100.1349,97.08806,101.7341,101.1154,99.80491,100,100,100,100.789,101.5772,100,99.72711,100,99.48154,100,99.64768,100,99.15828,99.11588,102.8039,100.6058,100,100,101.2524,99.92361,100.9613,100.4657,100.2955,100.4181,100.4881,100,100
1995-06,0,100.673,100.2292,100.4765,100.3958,100.1068,100.809,103.609,100.8792,99.99687,100.1105,97.12276,101.7042,101.1823,99.79887,100,100,100,100.7146,101.7604,100,99.82308,100,99.42255,100,99.67707,100,99.53409,98.9136,102.7059,101.2564,100,100,101.2971,99.96404,100.9173,100.5197,100.3847,100.4887,100.4902,100,100
1995-07,0,100.7885,100.0999,100.3164,100.2202,100.3316,100.8451,103.8234,100.7905,99.90839,100.0236,97.28228,101.7647,101.2487,99.86243,100,100,100,100.6798,101.8357,100,99.97311,100,99.4736,100,99.68834,100,99.89519,98.75375,102.4692,101.5043,100,100,101.3444,99.99321,100.8567,100.5523,100.4659,100.5574,100.4474,100,100
1995-08,0,100.7551,100.0084,100.0257,99.95222,100.467,100.9887,104.0861,100.5183,99.76247,100.0575,97.47107,101.9214,101.3288,99.99948,100,100,100,100.717,101.8252,100,100.1282,100,99.65072,100,99.72194,100,100.0914,98.66846,102.1944,101.4113,100,100,101.3963,99.96296,100.8235,100.5344,100.4555,100.5545,100.3623,100,100
1995-09,0,100.5219,99.95706,99.69478,99.6804,100.533,101.107,103.9241,100.0637,99.64357,100.2117,97.64046,102.1625,101.4513,100.1686,100,100,100,100.7689,101.7504,100,100.3533,100,99.74925,100,99.79725,100,100.2328,98.64344,101.969,100.835,100,100,101.4598,99.86364,100.8295,100.4846,100.3409,100.4603,100.2447,100,100
1995-10,0,100.3678,99.98127,99.48676,99.37305,100.5827,101.1448,103.014,99.66432,99.55734,100.4699,97.68367,102.3834,101.4944,100.3293,100,100,100,100.8627,101.6263,100,100.6143,100,99.80266,96.34043,99.84671,100,100.3941,98.64648,101.8471,99.79051,100,100,101.5364,99.79529,100.8733,100.4311,100.2586,100.3903,100.1376,100,100
1995-11,0,100.2912,100.1012,99.49891,99.08054,100.5839,101.1418,101.3438,99.43703,99.44739,100.6647,97.67695,102.5407,101.4206,100.456,100,100,100,100.8585,101.5195,100,100.7152,100,99.9061,96.32207,99.75233,100,100.4902,98.67841,101.853,99.29518,100,100,101.6011,99.75935,100.9499,100.3586,100.2086,100.3441,100.035,100,100
1995-12,0,100.3149,100.2977,99.56767,98.96413,100.5812,101.0201,100.123,99.34171,99.24754,100.8437,97.72744,102.5454,101.2328,100.5602,100,100,100,100.7555,101.5144,100,100.722,100,100.0592,96.41941,99.40802,100,100.5775,98.76415,101.9556,99.35659,100,100,101.6097,99.76725,101.0534,100.2697,100.2019,100.3375,99.90961,100,100
1996-01,0,100.3309,100.5915,99.46793,98.94798,100.6235,100.8785,99.49974,99.37836,98.99182,100.9738,97.77885,102.5168,101.0488,100.6564,100,100,100,100.625,101.6606,100,100.6763,100,100.2315,96.27973,98.9258,100,100.6423,98.91664,102.0991,99.70284,100,100,101.5185,99.78634,101.169,100.1807,100.202,100.3369,99.7951,100,100
1996-02,0,100.4009,100.847,99.23186,98.91909,100.6619,100.6678,99.29239,99.3668,98.79311,101.0381,97.84579,102.5312,100.9491,100.7483,100,100,100,100.467,101.8199,100,100.5069,100,100.2607,96.08316,98.43636,100,100.6791,99.08607,102.2116,99.92273,100,100,101.3601,99.81837,101.2696,100.0892,100.2329,100.3541,99.67249,100,100
1996-03,0,100.5434,101.0771,99.00195,98.89658,100.718,100.5462,99.27361,99.27071,98.67366,100.9333,97.92049,102.5192,100.9226,100.8251,100,100,100,100.3054,101.7921,100,100.3312,100,100.2393,95.90273,98.02752,100,100.7081,99.21664,102.2461,99.79137,100,100.7837,101.1655,99.86133,101.3283,100.0118,100.2954,100.3957,99.56468,100,100
1996-04,0,100.5715,101.0875,98.91485,98.92142,100.7758,100.4502,99.30267,99.13411,98.47469,100.8187,97.92263,102.5141,100.9496,100.8606,100,100,100,100.2869,101.429,100,100.2183,100,100.1212,95.90093,97.68999,100,100.689,99.23886,102.2153,99.28542,100,100.768,100.955,99.83894,101.3355,99.92086,100.2835,100.3736,99.43974,100,100
1996-05,0,100.5512,100.9454,98.99062,98.88387,100.7426,100.3131,99.53233,99.07219,98.24794,100.8259,97.87598,102.4337,101.0791,100.8288,100,100,100,100.3611,100.9343,100,100.0741,100,100.003,95.97852,97.41566,100,100.5585,99.19088,102.1575,98.91599,100,101.0812,100.7639,99.78967,101.2926,99.84623,100.2401,100.3267,99.35855,100,100
1996-06,0,100.6575,100.6694,99.07903,98.86082,100.5678,100.2391,99.92807,99.09224,98.08041,100.9348,97.92305,102.3158,101.1642,100.7591,100,100,100,100.4279,100.5879,100,99.99863,100,99.93059,96.1662,97.22467,100,100.4802,99.16777,102.0932,98.58858,100,101.4165,100.6426,99.79035,101.2253,99.8118,100.2616,100.3375,99.3207,100,100
1996-07,0,100.8135,100.3718,99.07727,98.9026,100.2939,100.2518,100.3396,99.1406,98.03204,101.1129,98.13706,102.2175,101.1061,100.6771,100,100,100,100.4984,100.6021,100,99.95387,100,99.84882,96.26351,97.12922,100,100.562,99.18156,102.0463,98.17411,100,101.649,100.6377,99.82401,101.1583,99.81284,100.3206,100.382,99.30573,100,100
1996-08,0,100.9311,100.2353,99.05301,99.0421,100.0898,100.3113,100.7826,99.15771,98.06499,101.363,98.3828,102.1525,101.024,100.5821,100,100,100,100.5344,100.8289,100,99.94377,100,99.85536,96.35992,97.18901,100,100.7362,99.22791,101.9977,98.03783,100,101.8279,100.702,99.86312,101.0833,99.85422,100.3705,100.43,99.33095,100,100
1996-09,0,101.0199,100.2121,99.01122,99.18344,99.94321,100.5135,101.0655,99.16504,98.10916,101.5543,98.53824,102.2554,100.9397,100.4384,100,100,100,100.6126,101.076,100,99.95467,100,99.88024,96.27678,97.47121,100,100.9418,99.29126,101.9688,98.07649,100,101.9429,100.7846,99.8938,100.9887,99.9061,100.3986,100.4645,99.36675,100,100
1996-10,0,101.1395,100.2602,98.98892,99.31054,99.81184,100.7215,101.136,99.20293,98.14817,101.5673,98.66774,102.3374,100.8252,100.1779,100,100,100,100.748,101.2088,100,99.87239,100,100.0427,96.28605,97.85509,100,101.1157,99.39321,101.9225,98.12344,100,101.8471,100.8501,99.92184,100.8198,99.96311,100.4156,100.4954,99.41103,100,100
1996-11,0,101.2412,100.3663,98.94436,99.44324,99.71722,100.7697,101.1757,99.29312,98.20929,101.4243,98.74935,102.3578,100.7725,99.75243,100,100,100,100.8152,101.2333,100,99.72681,100,100.224,96.3429,98.19811,100,101.236,99.50219,101.7554,98.21223,100,101.895,100.8803,99.91782,100.505,100.0263,100.4058,100.501,99.47335,100,100
1996-12,0,101.2561,100.3984,98.87315,99.46849,99.61153,100.7989,101.3785,99.41597,98.29037,101.221,98.70446,102.4577,100.7847,99.30264,100,100,100,100.9307,101.1629,100,99.66961,100,100.45,96.35991,98.40023,100,101.263,99.59012,101.3071,98.32813,100,101.8575,100.851,99.86015,100.0563,100.0941,100.3612,100.475,99.57053,100,100
1997-01,0,101.3057,100.4983,98.82945,99.36961,99.4371,100.8779,101.6472,99.48035,98.38381,101.1042,98.6597,102.5943,100.7949,99.03388,100,100,100,101.1031,100.9944,100,99.81808,100,100.632,96.57555,98.50916,100,101.3336,99.66357,100.564,98.42007,100,101.7534,100.7438,99.81203,99.58546,100.1659,100.3672,100.4941,99.66428,100,100
1997-02,0,101.4211,100.451,98.84443,99.25679,99.17912,100.9556,101.8806,99.47136,98.37843,101.0893,98.6735,102.868,100.7392,99.11635,100,100,100,101.2239,100.7784,100,100.0338,100,100.6392,97.04099,98.59315,100,101.5194,99.70795,100.0341,98.4192,100,101.6109,100.6175,99.82655,99.39632,100.2022,100.4507,100.5714,99.66383,100,100
1997-03,0,101.551,100.3828,98.92301,99.13181,98.77567,101.0141,102.0056,99.41598,98.37426,101.1677,98.73052,103.0901,100.597,99.40413,100,100,100,101.2945,100.5593,100,100.2383,100,100.6358,97.58161,98.70691,100,101.6232,99.74345,99.79147,98.24769,100,101.4959,100.5466,99.88685,99.4486,100.2056,100.5616,100.6704,99.63107,100,100
1997-04,0,101.7122,100.2097,98.98194,99.09825,98.19949,100.9332,102.0452,99.43721,98.36479,101.2114,98.80331,103.2322,100.3793,99.71922,100,100,100,101.3528,100.3644,100,100.4064,100,100.6586,98.00502,98.88258,100,101.6887,99.68653,99.78522,97.92033,100,101.3279,100.5797,99.97414,99.62083,100.1969,100.6894,100.7791,99.60171,100,100
1997-05,0,101.8944,100.0056,98.97082,99.15235,97.80852,100.8191,101.9183,99.62904,98.32611,101.2255,98.91256,103.3185,100.2026,99.93017,100,100,100,101.3315,100.1942,100,100.5477,100,100.763,98.30453,99.17086,100,101.7804,99.50519,99.93399,97.81687,100,101.246,100.6421,100.0759,99.80393,100.2212,100.8241,100.8948,99.61796,100,100
1997-06,0,102.0603,99.87567,98.9541,99.24438,97.54714,100.8917,101.7762,99.97509,98.22645,101.3782,99.08778,103.3664,100.1666,100.0034,100,100,100,101.3293,100.0513,100,100.6886,100,100.9875,98.48386,99.62037,100,101.7859,99.3406,100.1324,97.93441,100,101.1994,100.6283,100.1765,99.93258,100.2855,100.9374,101.0034,99.71803,100,100
1997-07,0,102.172,99.86115,99.01657,99.33594,97.31955,100.9787,101.678,100.247,98.20088,101.4534,99.29169,103.3819,100.3952,99.88386,100,100,100,101.3501,99.94308,100,100.8247,100,101.1321,98.57661,100.1443,100,101.7379,99.229,100.287,98.15881,100,101.0288,100.4668,100.2465,99.9347,100.384,101.0103,101.0789,99.88004,100,100
1997-08,0,102.1746,99.96978,99.12733,99.44718,97.16299,101.024,101.7325,100.4099,98.29384,101.369,99.57998,103.4265,100.7322,99.51347,100,100,100,101.3404,99.85847,100,100.9767,100,101.1961,98.71496,100.6349,100,101.7422,99.06339,100.3388,98.38235,100,101.0912,100.2592,100.2465,99.75199,100.5123,101.001,101.0864,100.0614,100,100
1997-09,0,102.1852,100.0904,99.31224,99.5374,97.01701,100.9817,101.9331,100.5009,98.46761,101.3407,99.8389,103.5533,101.0402,99.04223,100,100,100,101.3566,99.79025,100,101.1589,100,101.1421,99.1078,101.0037,100,101.811,98.84481,100.2942,98.58157,100,101.2243,100.148,100.2233,99.47047,100.6508,100.9748,101.0791,100.2365,100,100
1997-10,0,102.1785,100.1837,99.40223,99.68623,96.82718,100.9256,102.0277,100.541,98.69654,101.3319,99.96609,103.6628,101.1858,98.64893,100,100,100,101.3751,99.73437,100,101.2271,100,101.1312,99.51256,101.2553,100,101.8417,98.68732,100.2091,98.76176,100,101.237,100.2287,100.191,99.21432,100.7589,100.9369,101.059,100.3741,100,100
1997-11,0,102.1605,100.2612,99.40031,99.78059,96.63818,100.9172,101.9585,100.5348,98.8953,101.3309,100.0558,103.7547,101.3098,98.46275,100,100,100,101.4282,99.67278,100,101.2074,100,101.1479,99.76378,101.3733,100,101.747,98.60644,100.1604,98.9257,100,101.002,100.367,100.1743,99.08934,100.8219,100.9157,101.048,100.4826,100,100
1997-12,0,102.1295,100.292,99.43862,99.93681,96.44869,100.9263,101.8803,100.4601,99.08115,101.2762,100.1542,103.6861,101.3247,98.40697,100,100,100,101.5395,99.57637,100,101.1581,100,101.1676,99.9354,101.3244,100,101.6555,98.56817,100.1831,99.09498,100,100.8711,100.3704,100.1698,99.06839,100.8525,100.9037,101.0423,100.5513,100,100
1998-01,0,102.2788,100.4246,99.60413,100.2392,96.29469,100.8971,101.8152,100.3493,99.24321,101.1682,100.3795,103.4914,101.3686,98.38507,100,100,100,101.6112,99.41365,100,101.1898,100,101.217,100.0186,101.1957,100,101.5434,98.63609,100.1711,99.28046,100,100.8038,100.1024,100.2276,99.05093,100.8784,100.9779,101.1124,100.6217,100,100
1998-02,0,102.4385,100.4574,99.86512,100.5558,96.31545,100.8946,101.8065,100.3341,99.3778,101.0598,100.597,103.4333,101.416,98.33651,100,100,100,101.6426,99.19429,100,101.282,100,101.2771,99.92741,101.0827,100,101.5408,98.73393,99.81837,99.48093,100,100.8754,99.7318,100.2574,98.86135,100.9324,101.0629,101.1912,100.7188,100,100
